POCO;Recebidos;Geoquímica de rocha;Geoquímica de fluido;Dados de rocha e fluido;CADASTRO;OPERADOR;POCO_OPERADOR;ESTADO;BACIA;BLOCO;SIG_CAMPO;CAMPO;TERRA_MAR;POCO_POS_ANP;TIPO;CATEGORIA;RECLASSIFICACAO;SITUACAO;INICIO;TERMINO;CONCLUSAO;TITULARIDADE;LATITUDE_BASE_4C;LONGITUDE_BASE_4C;LATITUDE_BASE_DD;LONGITUDE_BASE_DD;DATUM_HORIZONTAL;TIPO_DE_COORDENADA_DE_BASE;DIRECAO;PROFUNDIDADE_VERTICAL_M;PROFUNDIDADE_SONDADOR_M;PROFUNDIDADE_MEDIDA_M;REFERENCIA_DE_PROFUNDIDADE;MESA_ROTATIVA;COTA_ALTIMETRICA_M;LAMINA_D_AGUA_M;DATUM_VERTICAL;UNIDADE_ESTRATIGRAFICA;GEOLOGIA_GRUPO_FINAL;GEOLOGIA_FORMACAO_FINAL;GEOLOGIA_MEMBRO_FINAL;CDPE;AGP;PC;PAG;PERFIS_CONVENCIONAIS;DURANTE_PERFURACAO;PERFIS_DIGITAIS;PERFIS_PROCESSADOS;PERFIS_ESPECIAIS;AMOSTRA_LATERAL;SISMICA;TABELA_TEMPO_PROFUNDIDADE;DADOS_DIRECIONAIS;TESTE_A_CABO;TESTE_DE_FORMACAO;CANHONEIO;TESTEMUNHO;GEOQUIMICA;SIG_SONDA;NOM_SONDA;ATINGIU_PRESAL;DHA_ATUALIZACAO
1-CES-115-CE;x;;;;3.0096E+11;;1CES 0115  CE;CE;Ceará;Brasil;;;M;N;1;Pioneiro;SECO COM INDÍCIOS DE PETRÓLEO;ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO;33200;33292;33292;Público;-03:06:20,021;-38:43:06,721;-3.105561389;-38.71853361;SIRGAS2000;Definitiva;Vertical;;3400;;MR;27;;56;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;Existe;;;;;Existe;P-5;PETROBRAS V;;44899.20838
1-CS-1-AL;x;;;x;81150013900;Petrosynergy;1CS  0001  AL;AL;Alagoas;CS;CS   ;COQUEIRO SECO;T;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM GÁS NATURAL;ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO;23169;23261;23261;Público;-09:39:43,361;-35:47:42,548;-9.662044722;-35.79515222;SIRGAS2000;Definitiva;Vertical;;;;MR;95;;;;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;SC-59;SONDA CONVENCIONAL 59;;44899.20838
1-FMT-1-BA;x;;;;2.023E+11;Origem;1FMT 0001  BA;BA;Tucano Sul;FMT;FMT  ;FAZENDA MATINHA;T;N;1;Pioneiro;PRODUTOR SUBCOMERCIAL DE GÁS NATURAL;PRODUZINDO;31404;31463;31463;Público;-11:55:39,509;-38:28:10,155;-11.92764139;-38.4694875;SIRGAS2000;Definitiva;Vertical;;3289;;MR;243;;;;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;AD-2                          ;;;44899.20838
1-FV-1-AL;x;;;;81150012800;;1FV  0001  AL;AL;Alagoas;Brasil;;;T;N;1;Pioneiro;SECO SEM INDÍCIOS;ARRASADO;22990;23081;23081;Público;-09:34:01,893;-35:47:06,928;-9.5671925;-35.78525778;SIRGAS2000;Definitiva;Vertical;;;;MR;94;;;;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;SC-59;SONDA CONVENCIONAL 59;;44899.20838
1-NI-1-SE;x;;;;9.012E+11;;1NI  0001  SE;SE;Sergipe;Brasil;;;T;N;1;Pioneiro;SECO SEM INDÍCIOS;DEVOLVIDO;22534;22564;22564;Público;-10:59:00,602;-37:16:35,024;-10.98350056;-37.27639556;SIRGAS2000;Definitiva;Vertical;;1102;;MR;40;;;;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;SC41;SONDA CONVENCIONAL 41;;44899.20838
1-PIA-15-AL;x;;;;81150016600;;1PIA 0015  AL;AL;Alagoas;;PIA  ;PIAÇABUÇU;T;N;1;Pioneiro;SECO SEM INDÍCIOS;ARRASADO;23474;23491;23491;Público;-10:25:17,541;-36:24:41,733;-10.42153917;-36.4115925;SIRGAS2000;Definitiva;Vertical;;0;;MR;8;0;0;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;SC40;SONDA CONVENCIONAL 40;;44899.20838
1-PRS-1-PR;x;;;;6.4316E+11;;1PRS 0001  PR;PR;Santos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO POR LOGÍSTICA EXPLORATÓRIA;25912;25958;25958;Público;-25:33:23,307;-47:03:07,869;-25.55647417;-47.05218583;SIRGAS2000;Definitiva;Vertical;;4500;;MR;25.7;;64;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;PA-3                          ;;;44899.20838
1-PRS-3-PR;_;;;;6.4316E+11;;1PRS 0003  PR;PR;Santos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO POR LOGÍSTICA EXPLORATÓRIA;31737;31836;31836;Público;-26:47:04,062;-46:42:58,147;-26.78446167;-46.71615194;SIRGAS2000;Definitiva;Vertical;;5041;;MR;25;;218;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;P-16;PETROBRAS XVI;;44899.20838
1-PRS-4-BS;_;;;;2.2316E+11;Petrobras;1PRS 0004  BS;PR;Santos;TB;TB   ;TUBARÃO;M;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM GÁS NATURAL E CONDENSADO;ABANDONADO PERMANENTEMENTE;32112;32200;32200;Público;-26:25:08,895;-46:50:24,733;-26.4191375;-46.84020361;SIRGAS2000;Definitiva;Vertical;;4920;;MR;25;;146;NM;;;;;;;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;P-16;PETROBRAS XVI;;44899.20838
1-QB-3-RN;x;;;x;7.21E+11;;1QB  0003  RN;RN;Potiguar;Brasil;QB   ;QUIXABA;T;N;1;Pioneiro;PRODUTOR SUBCOMERCIAL DE PETRÓLEO;ARRASADO;31404;31429;31429;Público;-05:20:31,566;-37:11:43,413;-5.342101667;-37.1953925;SIRGAS2000;Definitiva;Vertical;;1297;;MR;69;;;;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;SC-97;SONDA CONVENCIONAL 97;;44899.20838
1-RJS-340D-RJ;_;;;;7.4281E+11;Petrobras;1RJS 0340D RJ;RJ;Campos;MLH;MLH  ;MALHADO;M;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM PETRÓLEO;ABANDONADO PERMANENTEMENTE;31440;31465;31465;Público;-22:30:53,628;-40:30:57,043;-22.51489667;-40.51584528;SIRGAS2000;Definitiva;Direcional;;3160;;MR;10;;148;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS-5                          ;;;44899.20838
1-RJS-357-RJ;_;;;;7.4281E+11;;1RJS 0357  RJ;RJ;Campos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;31827;31882;31882;Público;-22:20:46,294;-39:52:03,653;-22.34619278;-39.86768139;SIRGAS2000;Definitiva;Vertical;;3713;;MR;13;;1198;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS12                          ;;;44899.20838
1-RJS-358-RJ;_;;;;7.4281E+11;;1RJS 0358  RJ;RJ;Campos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;32205;32231;32231;Público;-22:13:11,640;-39:48:37,880;-22.2199;-39.81052222;SIRGAS2000;Definitiva;Vertical;;3300;;MR;24;;1393;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS32                          ;;;44899.20838
1-RJS-366-RJS;_;;;;7.4281E+11;Petro Rio Jaguar;1RJS 0366  RJ;RJ;Campos;FR;FR   ;FRADE;M;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM PETRÓLEO;ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO;31701;31750;31750;Público;-21:52:35,080;-39:50:32,182;-21.87641111;-39.84227278;SIRGAS2000;Definitiva;Vertical;0;3401;0;MR;12;0;1155;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS-09;S. C. LANCER;;44899.20838
1-RJS-368-RJ;_;;;;7.4281E+11;Petrobras;1RJS 0368  RJ;RJ;Campos;AB;AB   ;ALBACORA;M;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM PETRÓLEO;ABANDONADO PERMANENTEMENTE;31805;31867;31867;Público;-22:01:55,277;-39:55:21,755;-22.03202139;-39.92270972;SIRGAS2000;Definitiva;Vertical;;3660;;MR;12;;637;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS-11;PARAGON DPDS1 (NOBLE PHOENIX);;44899.20838
1-RJS-369-RJ;_;;;;7.4281E+11;Petrobras;1RJS 0369  RJ;RJ;Campos;VL;VL   ;VIOLA;M;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM PETRÓLEO;ABANDONADO PERMANENTEMENTE;31723;31753;31753;Público;-22:21:25,804;-40:15:22,397;-22.35716778;-40.25622139;SIRGAS2000;Definitiva;Vertical;;3370;;MR;10;;166;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS-5                          ;;;44899.20838
1-RJS-370-RJ;_;;;;7.4281E+11;;1RJS 0370  RJ;RJ;Campos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;31768;31812;31812;Público;-21:48:40,771;-39:55:17,115;-21.81132528;-39.92142083;SIRGAS2000;Definitiva;Vertical;;3804;;MR;13;;882;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS-7                          ;;;44899.20838
1-RJS-372-RJ;_;;;;7.4281E+11;Petrobras;1RJS 0372  RJ;RJ;Campos;CG;CG   ;CONGRO;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;31837;31868;31868;Público;-22:30:20,419;-40:26:09,917;-22.50567194;-40.43608806;SIRGAS2000;Definitiva;Vertical;;3037;;MR;20;;252;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS31                          ;;;44899.20838
1-RJS-375-RJS;_;;;;7.4281E+11;Perenco Brasil;1RJS 0375  RJ;RJ;Campos;VM;VM   ;VERMELHO;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;31866;31881;31881;Público;-22:10:47,055;-40:19:50,126;-22.1797375;-40.33059056;SIRGAS2000;Definitiva;Vertical;0;2326;0;MR;25;0;79;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS-22;PETROBRAS XVII;;44899.20838
1-RJS-387-RJ;_;;;;7.4281E+11;Petrobras;1RJS 0387  RJ;RJ;Campos;NEN;NEN  ;NORDESTE DE NAMORADO;M;N;1;Pioneiro;DESCOBRIDOR DE NOVA JAZIDA PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;32014;32039;32039;Público;-22:26:00,710;-40:22:14,897;-22.43353056;-40.37080472;SIRGAS2000;Definitiva;Vertical;;3450;;MR;25;;195;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS-22;PETROBRAS XVII;;44899.20838
1-RJS-389-RJS;_;;;;7.4281E+11;Petrobras;1RJS 0389  RJ;RJ;Campos;NEN;NEN  ;NORDESTE DE NAMORADO;M;N;1;Pioneiro;PRODUTOR SUBCOMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;32084;32120;32120;Público;-22:26:17,291;-40:20:22,468;-22.43813639;-40.33957444;SIRGAS2000;Definitiva;Vertical;0;3750;0;MR;25;0;248;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS21                          ;;;44899.20838
1-RJS-391-RJS;_;;;;7.4281E+11;;1RJS 0391  RJ;RJ;Campos;;RJS  ;ÁREA DO RJS-150;M;N;1;Pioneiro;SECO COM INDÍCIOS DE PETRÓLEO;ABANDONADO POR LOGÍSTICA EXPLORATÓRIA;32116;32179;32179;Público;-21:37:06,759;-40:41:17,783;-21.61854417;-40.68827306;SIRGAS2000;Definitiva;Vertical;;2883;;MR;22;0;22;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;PA-29;NORTH STAR I;;44899.20838
1-RJS-398-RJS;x;x;;x;7.4316E+11;;1RJS 0398  RJ;RJ;Santos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;32610;32713;32713;Público;-23:56:47,435;-43:37:07,137;-23.94650972;-43.61864917;SIRGAS2000;Definitiva;Vertical;0;5038;0;MR;27;0;138;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;P-23;PETROBRAS  XXIII;;44899.20838
1-RJS-404-RJ;_;;;;7.4281E+11;Perenco Brasil;1RJS 0404  RJ;RJ;Campos;CRP;CRP  ;CARAPEBA;M;N;1;Pioneiro;SECO COM INDÍCIOS DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;32550;32588;32588;Público;-22:17:55,798;-40:25:16,171;-22.29883278;-40.42115861;SIRGAS2000;Definitiva;Vertical;;3605;;MR;25;;109;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS-22;PETROBRAS XVII;;44899.20838
1-RJS-405A-RJ;_;;;;7.4281E+11;Perenco Brasil;1RJS 0405A RJ;RJ;Campos;CRP;CRP  ;CARAPEBA;M;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM PETRÓLEO;ABANDONADO PERMANENTEMENTE;32399;32436;32436;Público;-22:17:49,835;-40:27:37,129;-22.29717639;-40.46031361;SIRGAS2000;Definitiva;Vertical;;3508;;MR;25;;96;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS-22;PETROBRAS XVII;;44899.20838
1-RJS-407-RJS;_;;;;7.4281E+11;Petrobras;1RJS 0407  RJ;RJ;Campos;VL;VL   ;VIOLA;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;32457;32498;32498;Público;-22:23:55,860;-40:15:28,153;-22.39885;-40.25782028;SIRGAS2000;Definitiva;Vertical;0;3465;0;MR;25;0;286;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS-22;PETROBRAS XVII;;44899.20838
1-RJS-409-RJ;_;;;;7.4281E+11;Petrobras;1RJS 0409  RJ;RJ;Campos;ESP;ESP  ;ESPADARTE;M;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM PETRÓLEO;ABANDONADO PERMANENTEMENTE;32469;32494;32494;Público;-22:51:18,283;-40:20:40,875;-22.85507861;-40.3446875;SIRGAS2000;Definitiva;Vertical;;3550;;MR;25;;1353;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS32                          ;;;44899.20838
1-RJS-412-RJS;_;;;;7.4281E+11;Shell Brasil;1RJS 0412  RJ;RJ;Campos;BJ;BJ   ;BIJUPIRÁ;M;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM PETRÓLEO;ABANDONADO PERMANENTEMENTE;32863;32892;32892;Público;-22:38:28,826;-40:24:56,497;-22.64134056;-40.41569361;SIRGAS2000;Definitiva;Vertical;0;3132;0;MR;12;0;705;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS-09;S. C. LANCER;;44899.20838
1-RJS-423-RJS;_;;;;7.4281E+11;Trident Energy;1RJS 0423  RJ;RJ;Campos;MA;MA   ;MARIMBÁ;M;N;1;Pioneiro;SECO COM INDÍCIOS DE PETRÓLEO E GÁS NATURAL;ABANDONADO PERMANENTEMENTE;32712;32750;32750;Público;-22:40:08,583;-40:28:57,963;-22.66905083;-40.4827675;SIRGAS2000;Definitiva;Vertical;0;3033;0;MR;13;0;625;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS-7                          ;;;44899.20838
1-RJS-425-RJS;_;;;;7.4281E+11;Petrobras;1RJS 0425  RJ;RJ;Campos;CRT;CRT  ;CARATINGA;M;N;1;Pioneiro;DESCOBRIDOR DE CAMPO COM PETRÓLEO;ABANDONADO PERMANENTEMENTE;32978;33012;33012;Público;-22:39:34,140;-40:18:18,112;-22.65948333;-40.30503111;SIRGAS2000;Definitiva;Vertical;0;3526;0;MR;12;0;923;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;NS-09;S. C. LANCER;;44899.20838
1-RJS-428-RJS;_;;;;7.4281E+11;Petrobras;1RJS 0428  RJ;RJ;Campos;CG;CG   ;CONGRO;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;32798;32852;32852;Público;-22:37:00,854;-40:25:06,309;-22.61690389;-40.41841917;SIRGAS2000;Definitiva;Vertical;0;3312;0;MR;12;0;639;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS-09;S. C. LANCER;;44899.20838
1-RJS-452-RJ;_;;;;7.4281E+11;;1RJS 0452  RJ;RJ;Campos;Brasil;;;M;N;1;Pioneiro;SECO COM INDÍCIOS DE PETRÓLEO;ABANDONADO POR LOGÍSTICA EXPLORATÓRIA;34072;34096;34096;Público;-22:49:17,165;-40:38:54,014;-22.82143472;-40.64833722;SIRGAS2000;Definitiva;Vertical;;3026;;MR;28;;542;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS36                          ;;;44899.20838
1-RJS-471-RJS;_;;;;7.4281E+11;Shell Brasil;1RJS 0471  RJ;RJ;Campos;BJ;BJ   ;BIJUPIRÁ;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;33784;33823;33823;Público;-22:39:20,241;-40:22:55,922;-22.6556225;-40.38220056;SIRGAS2000;Definitiva;Vertical;0;4024;0;MR;12;0;796;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;NS-09;S. C. LANCER;;44899.20838
1-RJS-486A-RJS;_;;;;7.4281E+11;Petro Rio O&G;1RJS 0486A RJ;RJ;Campos;BM-C-8;POL  ;POLVO;M;N;1;Pioneiro;PRODUTOR SUBCOMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;34074;34144;34144;Público;-23:06:09,280;-40:59:40,352;-23.10257778;-40.99454222;SIRGAS2000;Definitiva;Vertical;0;3000;0;MR;27;0;102;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;P-23;PETROBRAS  XXIII;;44899.20838
1-RNS-112-RNS;x;;;;7.2101E+11;Petrobras;1RNS 0112  RN;RN;Potiguar;BPOT-10;SIR  ;SIRI;M;N;1;Pioneiro;SECO COM INDÍCIOS DE PETRÓLEO;ARRASADO;32216;32256;32260;Público;-05:00:18,024;-36:27:15,576;-5.005006667;-36.45432667;SIRGAS2000;Definitiva;Vertical;1952.6;1978;1976.6;MR;24;;5.2;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;Existe;Existe;P-4;PETROBRAS IV;I;44899.20838
1-RP-1-SE;x;;;;9.012E+11;;1RP  0001  SE;SE;Sergipe;Brasil;;;T;N;1;Pioneiro;SECO SEM INDÍCIOS;DEVOLVIDO;22352;22546;22546;Público;-10:57:09,978;-37:10:11,632;-10.95277167;-37.16989778;SIRGAS2000;Definitiva;Vertical;;3400;;MR;44;;;;;;;;;;Existe;;;;Existe;;;;;;;;;;;Existe;SC-61;SONDA CONVENCIONAL 61;;44899.20838
1-SCS-1-SC;x;x;;x;8.2316E+11;;1SCS 0001  SC;SC;Santos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;27924;28000;28000;Público;-27:21:33,892;-47:20:19,992;-27.35941444;-47.33888667;SIRGAS2000;Definitiva;Vertical;;4226;;MR;19.5;;160;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;SS-3                          ;;;44899.20838
1-SPS-1-SP;x;;;x;8.6316E+11;;1SPS 0001  SP;SP;Santos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO POR LOGÍSTICA EXPLORATÓRIA;26500;26632;26632;Público;-24:41:42,267;-44:42:30,116;-24.69507417;-44.70836556;SIRGAS2000;Definitiva;Vertical;;4468;;MR;12;;162;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;NS-2                          ;;;44899.20838
1-SPS-27-SP;_;;;;8.6316E+11;;1SPS 0027  SP;SP;Santos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO POR LOGÍSTICA EXPLORATÓRIA;31855;31920;31920;Público;-25:13:21,635;-44:52:05,532;-25.22267639;-44.86820333;SIRGAS2000;Definitiva;Vertical;;5275;;MR;25;;252;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;P-16;PETROBRAS XVI;;44899.20838
1-SPS-28-SP;_;;;;8.6316E+11;;1SPS 0028  SP;SP;Santos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO POR LOGÍSTICA EXPLORATÓRIA;32002;32096;32096;Público;-26:06:57,211;-46:41:26,874;-26.11589194;-46.69079833;SIRGAS2000;Definitiva;Vertical;;5500;;MR;25;;135;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;P-16;PETROBRAS XVI;;44899.20838
1-SPS-29-SP;_;;;;8.6316E+11;;1SPS 0029  SP;SP;Santos;Brasil;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO POR LOGÍSTICA EXPLORATÓRIA;32627;32710;32710;Público;-26:07:41,448;-46:56:05,953;-26.12818;-46.93498694;SIRGAS2000;Definitiva;Vertical;;5425;;MR;25;;126;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SS20                          ;;;44899.20838
1-SPS-2-SP;x;;;x;8.6316E+11;;1SPS 0002  SP;SP;Santos;Brasil;;;M;N;1;Pioneiro;ABANDONADO POR ACIDENTE MECÂNICO;ABANDONADO PERMANENTEMENTE;26363;26486;26486;Público;-24:09:00,645;-44:28:28,693;-24.15017917;-44.47463694;SIRGAS2000;Definitiva;Vertical;;3649;;MR;12;;138;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;NS-2                          ;;;44899.20838
1-SPS-31-SPS;_;;;;8.6316E+11;;1SPS 0031  SP;SP;Santos;Brasil;;;M;N;1;Pioneiro;SECO COM INDÍCIOS DE PETRÓLEO;ABANDONADO POR LOGÍSTICA EXPLORATÓRIA;32825;32875;32875;Público;-25:39:39,418;-45:39:10,084;-25.66094944;-45.65280111;SIRGAS2000;Definitiva;Vertical;0;4895;0;MR;27;0;156;NM;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;P-23;PETROBRAS  XXIII;;44899.20838
1-SPS-7-SPS;x;;;;8.63161E+11;Wintershall BM-S-14;1SPS 0007  SP;SP;Santos;BM-S-14;;;M;N;1;Pioneiro;SECO SEM INDÍCIOS;ABANDONADO PERMANENTEMENTE;28731;28933;28933;Público;-24:15:10,129;-44:20:10,858;-24.25281361;-44.33634944;SIRGAS2000;Definitiva;Vertical;0;4794;0;MR;15;0;152;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;CHAN                          ;;;44899.20838
2-ANP-1-RJS;_;;;;74316024408;Petrobras;2ANP1RJS;RJ;Santos;;BUZ  ;BÚZIOS;M;S;2;Estratigráfico;DESCOBRIDOR DE NOVA JAZIDA PETRÓLEO;ABANDONADO PERMANENTEMENTE;40165;40311;40451;Público;-24:37:47,228;-42:29:27,263;-24.62978556;-42.49090639;SIRGAS2000;Definitiva;Vertical;-5914;5942;5942;MR;25;0;1894;NM;;;;;Existe;;Existe;Existe;Existe;Existe;;;;Existe;Existe;Existe;Existe;Existe;Existe;;Existe;;SS-53;NOBLE PAUL WOLF;S;44899.20838
2-ANP-2A-RJS;_;;;;74316024872;Petrobras;2ANP2ARJS;RJ;Santos;;MRO  ;MERO;M;S;2;Estratigráfico;;ABANDONADO PERMANENTEMENTE;40366;40519;40599;Público;-24:34:49,495;-42:14:23,941;-24.58041528;-42.23998361;SIRGAS2000;Definitiva;Vertical;-6010.3;6023;6029.3;MR;18;0;1964;NM;;;;;Existe;;Existe;Existe;Existe;Existe;;;;Existe;Existe;;Existe;Existe;Existe;;Existe;Existe;NS-21;OCEAN CLIPPER;S;44899.20838
2-ANP-2-RJS;_;;;;74316024740;Petrobras;2ANP2RJS;RJ;Santos;;MRO  ;MERO;M;S;2;Estratigráfico;;ABANDONADO PERMANENTEMENTE;40306;40324;40363;Público;-24:34:50,691;-42:14:37,356;-24.5807475;-42.24371;SIRGAS2000;Definitiva;Vertical;-3152;3170;3170;MR;18;0;1973;NM;;;;;Existe;;Existe;Existe;;Existe;;;;;;;Existe;;;;;;NS-21;OCEAN CLIPPER;S;44899.20838
2-BAST-1-SE;x;;;;9.012E+11;;2BAST0001  SE;SE;Sergipe;Brasil;;;T;N;2;Estratigráfico;SECO SEM INDÍCIOS;DEVOLVIDO;22355;22483;22483;Público;-10:30:47,930;-36:49:00,849;-10.51331389;-36.8169025;SIRGAS2000;Definitiva;Vertical;;3161.2;;MR;109;;;;;;;;;;Existe;;;;Existe;;;;;;;;;;;Existe;SC-60;SONDA CONVENCIONAL 60;;44899.20838
2-BH-1-BA;x;x;;x;2.022E+11;;2BH  0001  BA;BA;Tucano Central;Brasil;;;T;N;2;Estratigráfico;SECO SEM INDÍCIOS;DEVOLVIDO;31956;32178;32178;Público;-10:55:45,142;-38:30:10,409;-10.92920611;-38.50289139;SIRGAS2000;Definitiva;Vertical;;5409;;MR;234.39999;;;;;;;;;Existe;Existe;;;;Existe;;;;Existe;Existe;;;;;;Existe;SC-109;SONDA CONVENCIONAL 109;;44899.20838
2-CPST-2-PA;x;;;x;6.003E+11;;2CPST0002  PA;PA;Amazonas;Brasil;;;T;N;2;Estratigráfico;SECO COM INDÍCIOS GÁS NATURAL;ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO;22554;22605;22605;Público;-03:43:49,459;-55:24:09,312;-3.730405278;-55.40258667;SIRGAS2000;Definitiva;Vertical;;989.7;;MR;32.79999;;;;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;;SC-33;SONDA CONVENCIONAL 33;;44899.20838
2-LFST-1-AM;x;x;;x;1.403E+11;;2LFST0001  AM;AM;Amazonas;Brasil;;;T;N;2;Estratigráfico;PORTADOR DE GÁS NATURAL;ARRASADO;22794;23092;23092;Público;-01:57:21,381;-56:58:18,509;-1.955939167;-56.97180806;SIRGAS2000;Definitiva;Vertical;;3151.7;;MR;16;;;;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;SC-26;SONDA CONVENCIONAL 26;;44899.20838
