POCO,LATITUDE_BASE_4C,LONGITUDE_BASE_4C,LATITUDE_BASE_DD,LONGITUDE_BASE_DD,DATUM_HORIZONTAL,PROFUNDIDADE_SONDADOR_M,AGP
7-MRL-27D-RJS,"-22:26:20,170","-40:02:08,863","-22,4389361","-40,0357953",SIRGAS2000,3118,
7-MRL-29D-RJS,"-22:26:07,126","-40:00:57,512","-22,4353128","-40,0159756",SIRGAS2000,2917,
7-MRL-32D-RJS,"-22:25:47,425","-40:00:56,635","-22,4298403","-40,0157319",SIRGAS2000,3095,
7-MRL-42-RJS,"-22:24:20,600","-40:03:19,104","-22,4057222","-40,0553067",SIRGAS2000,2858,
7-MRL-43D-RJS,"-22:24:20,639","-40:03:18,019","-22,4057331","-40,0550053",SIRGAS2000,3311,
7-MRL-46H-RJS,"-22:23:45,655","-40:02:26,874","-22,3960153","-40,0407983",SIRGAS2000,3270,
7-MRL-47D-RJS,"-22:24:20,262","-40:03:21,059","-22,4056283","-40,0558497",SIRGAS2000,3087,
7-MRL-6-RJS,"-22:22:26,028","-40:02:40,407","-22,3738967","-40,0445575",SIRGAS2000,2905,
7-MRL-72D-RJS,"-22:23:19,274","-40:04:47,664","-22,3886872","-40,0799067",SIRGAS2000,3268,
7-MRL-7-RJS,"-22:22:44,984","-40:03:25,933","-22,3791622","-40,0572036",SIRGAS2000,2925,
7-MRL-85D-RJS,"-22:29:01,699","-40:04:36,921","-22,4838053","-40,0769225",SIRGAS2000,2895,Existe
7-MRL-88H-RJS,"-22:22:20,390","-40:02:42,184","-22,3723306","-40,0450511",SIRGAS2000,3371,Existe
7-MRL-8D-RJS,"-22:21:59,847","-40:04:20,795","-22,3666242","-40,0724431",SIRGAS2000,3274,
7-MRL-9-RJS,"-22:23:18,895","-40:02:41,535","-22,3885819","-40,0448708",SIRGAS2000,2930,
7-NA-53D-RJS,"-22:27:02,747","-40:24:42,115","-22,4507631","-40,4116986",SIRGAS2000,3352,
2-AL-1-AL,"-09:39:52,389","-35:41:44,049","-09,6645525","-35,6955692",SIRGAS2000,,Existe
2-ARA-1-SE,"-10:33:19,354","-36:32:48,113","-10,5553761","-36,5466981",SIRGAS2000,2450,
2-BAST-1-SE,"-10:30:47,930","-36:49:00,849","-10,5133139","-36,8169025",SIRGAS2000,"3161,2",
2-BGST-1-SE,"-10:36:57,643","-36:50:24,080","-10,6160119","-36,8400222",SIRGAS2000,2444,
2-CPST-1-AL,"-10:12:08,162","-36:15:12,344","-10,2022672","-36,2534289",SIRGAS2000,,Existe
2-IAST-1-SE,"-11:08:29,055","-37:12:20,414","-11,1414042","-37,2056706",SIRGAS2000,3113,
2-IT-1-SE,"-10:56:29,569","-37:03:52,543","-10,9415469","-37,0645953",SIRGAS2000,604,Existe
2-IT-5-SE,"-11:00:32,909","-37:03:47,512","-11,0091414","-37,0631978",SIRGAS2000,600,Existe
2-JRST-1-AL,"-09:06:16,785","-35:15:42,045","-09,1046625","-35,2616792",SIRGAS2000,,Existe
2-LMST-1-AL,"-09:40:50,875","-35:57:57,815","-09,6807986","-35,9660597",SIRGAS2000,,Existe
2-MIL-1-AL,"-09:15:18,258","-35:23:26,653","-09,2550717","-35,3907369",SIRGAS2000,,Existe
2-MS-1-AL,"-09:30:04,955","-35:45:54,435","-09,5013764","-35,7651208",SIRGAS2000,,Existe
2-PAST-1-AL,"-09:29:17,834","-35:33:51,541","-09,4882872","-35,5643169",SIRGAS2000,,Existe
2-PCST-1-AL,"-10:09:41,365","-36:09:15,456","-10,1614903","-36,1542933",SIRGAS2000,,Existe
2-PE-1A-SE,"-11:14:51,507","-37:14:24,295","-11,2476408","-37,2400819",SIRGAS2000,268,
2-PE-1-SE,"-11:14:52,027","-37:14:24,294","-11,2477853","-37,2400817",SIRGAS2000,"84,5",Existe
2-PEST-1-AL,"-09:29:18,602","-35:38:26,795","-09,4885006","-35,6407764",SIRGAS2000,,Existe
2-PO-1-AL,"-09:37:26,113","-36:00:50,258","-09,6239203","-36,0139606",SIRGAS2000,,Existe
2-RCST-1-SE,"-10:42:11,323","-36:58:49,864","-10,7031453","-36,9805178",SIRGAS2000,944,
2-RDST-1-AL,"-09:31:42,620","-35:41:02,755","-09,5285056","-35,6840986",SIRGAS2000,,Existe
2-RSST-1-AL,"-09:54:29,748","-36:05:28,755","-09,9082633","-36,0913208",SIRGAS2000,,Existe
2-SJST-1-AL,"-09:56:22,413","-36:03:42,631","-09,9395592","-36,0618419",SIRGAS2000,,Existe
2-SJST-1-SE,"-10:37:37,147","-36:54:40,495","-10,6269853","-36,9112486",SIRGAS2000,"1984,6",
4-BRSA-601-ES,"-18:44:24,481","-39:48:08,944","-18,7401336","-39,8024844",SIRGAS2000,1350,Existe
4-BRSA-609-ES,"-18:43:40,524","-39:48:36,456","-18,7279233","-39,8101267",SIRGAS2000,1353,Existe
4-BRSA-623D-ES,"-18:42:47,855","-39:48:54,983","-18,7132931","-39,8152731",SIRGAS2000,1476,Existe
4-ESS-89A-ESS,"-19:33:52,084","-39:15:14,326","-19,5644678","-39,2539794",SIRGAS2000,2934,Existe
4-FQ-5-ES,"-18:59:18,053","-39:48:20,927","-18,9883481","-39,8058131",SIRGAS2000,1800,Existe
4-FSL-16-ES,"-19:21:30,189","-39:47:07,294","-19,3583858","-39,7853594",SIRGAS2000,2335,Existe
4-FSL-17-ES,"-19:19:52,766","-39:47:07,086","-19,3313239","-39,7853017",SIRGAS2000,2263,Existe
4-FSL-3-ES,"-19:19:23,033","-39:47:44,465","-19,3230647","-39,7956847",SIRGAS2000,2215,Existe
4-FSL-6-ES,"-19:21:26,620","-39:47:48,822","-19,3573944","-39,7968950",SIRGAS2000,2103,Existe
4-FSL-7-ES,"-19:18:32,571","-39:47:55,973","-19,3090475","-39,7988814",SIRGAS2000,2013,Existe
4-LD-2-ES,"-19:30:08,908","-39:47:27,637","-19,5024744","-39,7910103",SIRGAS2000,1930,Existe
4-MOS-2-ES,"-18:59:32,506","-39:50:25,808","-18,9923628","-39,8405022",SIRGAS2000,1531,Existe
7-AG-11A-SE,"-10:41:01,904","-36:53:20,558","-10,6838622","-36,8890439",SIRGAS2000,1400,Existe
7-BIG-4D-ES,"-18:44:24,258","-39:48:10,025","-18,7400717","-39,8027847",SIRGAS2000,1420,
7-BIG-5-ES,"-18:44:36,680","-39:48:11,724","-18,7435222","-39,8032567",SIRGAS2000,1350,
7-BIG-6D-ES,"-18:43:40,524","-39:48:36,455","-18,7279233","-39,8101264",SIRGAS2000,1326,
7-CA-10D-ESS,"-19:05:57,942","-39:39:14,258","-19,0994283","-39,6539606",SIRGAS2000,3050,
7-CA-1D-ESS,"-19:05:56,134","-39:39:15,100","-19,0989261","-39,6541944",SIRGAS2000,3188,
7-CA-2D-ESS,"-19:05:56,117","-39:39:15,167","-19,0989214","-39,6542131",SIRGAS2000,3063,
7-CA-3D-ESS,"-19:05:56,187","-39:39:15,133","-19,0989408","-39,6542036",SIRGAS2000,3400,
7-CA-4D-ESS,"-19:05:56,183","-39:39:15,079","-19,0989397","-39,6541886",SIRGAS2000,3200,
7-CA-5D-ESS,"-19:05:58,013","-39:39:14,231","-19,0994481","-39,6539531",SIRGAS2000,2975,
7-CA-6D-ESS,"-19:05:57,978","-39:39:14,135","-19,0994383","-39,6539264",SIRGAS2000,3062,
7-CA-7D-ESS,"-19:05:57,923","-39:39:14,212","-19,0994231","-39,6539478",SIRGAS2000,2991,
7-CP-1024-SE,"-10:42:23,656","-37:01:46,013","-10,7065711","-37,0294481",SIRGAS2000,810,
7-CP-1050-SE,"-10:38:12,270","-36:55:24,019","-10,6367417","-36,9233386",SIRGAS2000,840,
7-CP-1090-SE,"-10:38:58,737","-36:56:44,829","-10,6496492","-36,9457858",SIRGAS2000,820,
7-CP-1096-SE,"-10:38:32,022","-36:56:46,437","-10,6422283","-36,9462325",SIRGAS2000,695,
7-CP-1116-SE,"-10:38:53,200","-36:56:26,452","-10,6481111","-36,9406811",SIRGAS2000,841,
7-CP-1126-SE,"-10:43:23,564","-37:03:35,308","-10,7232122","-37,0598078",SIRGAS2000,511,
7-CP-1127-SE,"-10:38:32,074","-36:56:32,163","-10,6422428","-36,9422675",SIRGAS2000,371,
7-CP-1155-SE,"-10:37:59,128","-36:56:51,735","-10,6330911","-36,9477042",SIRGAS2000,860,
7-CP-1156-SE,"-10:39:03,522","-36:57:16,691","-10,6509783","-36,9546364",SIRGAS2000,770,
7-CP-1157-SE,"-10:42:48,000","-36:59:40,131","-10,7133333","-36,9944808",SIRGAS2000,810,
7-CP-1164-SE,"-10:41:42,845","-36:59:03,931","-10,6952347","-36,9844253",SIRGAS2000,820,
7-CP-1165D-SE,"-10:38:53,396","-36:59:20,812","-10,6481656","-36,9891144",SIRGAS2000,935,
7-CP-1166-SE,"-10:39:10,905","-36:58:03,190","-10,6530292","-36,9675528",SIRGAS2000,813,
7-CP-1197-SE,"-10:44:41,235","-37:01:19,438","-10,7447875","-37,0220661",SIRGAS2000,901,
7-FSL-18D-ES,"-19:21:18,002","-39:47:53,383","-19,3550006","-39,7981619",SIRGAS2000,2053,
7-FSL-20-ES,"-19:19:30,832","-39:47:28,209","-19,3252311","-39,7911692",SIRGAS2000,1916,
7-FSL-21-ES,"-19:19:38,671","-39:47:20,712","-19,3274086","-39,7890867",SIRGAS2000,1909,Existe
7-FSL-23-ES,"-19:19:47,439","-39:47:24,523","-19,3298442","-39,7901453",SIRGAS2000,1917,Existe
7-FSL-24-ES,"-19:19:21,080","-39:47:26,451","-19,3225222","-39,7906808",SIRGAS2000,1952,Existe
7-FSL-25-ES,"-19:19:29,190","-39:47:18,297","-19,3247750","-39,7884158",SIRGAS2000,2033,Existe
7-FSL-26-ES,"-19:19:11,310","-39:47:28,804","-19,3198083","-39,7913344",SIRGAS2000,1950,Existe
7-FSL-27-ES,"-19:19:55,918","-39:47:19,767","-19,3321994","-39,7888242",SIRGAS2000,1944,Existe
7-FSL-29A-ES,"-19:20:06,271","-39:47:17,436","-19,3350753","-39,7881767",SIRGAS2000,931,Existe
7-FSL-31A-ES,"-19:20:33,015","-39:47:11,104","-19,3425042","-39,7864178",SIRGAS2000,2154,
7-FSL-33HA-ES,"-19:19:42,465","-39:47:32,446","-19,3284625","-39,7923461",SIRGAS2000,2225,
7-FSL-33H-ES,"-19:19:42,465","-39:47:32,446","-19,3284625","-39,7923461",SIRGAS2000,2076,
7-FSL-34-ES,"-19:20:26,210","-39:47:18,130","-19,3406139","-39,7883694",SIRGAS2000,2116,
7-FSL-38-ES,"-19:19:37,788","-39:47:25,195","-19,3271633","-39,7903319",SIRGAS2000,0,
7-FSL-39-ES,"-19:19:42,844","-39:47:24,503","-19,3285678","-39,7901397",SIRGAS2000,0,
7-FSL-44A-ES,"-19:19:34,086","-39:47:22,742","-19,3261350","-39,7896506",SIRGAS2000,1533,
7-FSL-44C-ES,"-19:19:34,154","-39:47:22,097","-19,3261539","-39,7894714",SIRGAS2000,1938,
7-FSL-45-ES,"-19:19:23,565","-39:47:46,372","-19,3232125","-39,7962144",SIRGAS2000,0,
7-FSL-46-ES,"-19:19:44,026","-39:47:19,451","-19,3288961","-39,7887364",SIRGAS2000,1930,
7-FSL-50-ES,"-19:19:53,036","-39:47:23,383","-19,3313989","-39,7898286",SIRGAS2000,1984,
7-FSL-51-ES,"-19:20:24,006","-39:47:12,034","-19,3400017","-39,7866761",SIRGAS2000,1481,
7-FSL-56-ES,"-19:19:53,649","-39:47:23,164","-19,3315692","-39,7897678",SIRGAS2000,1838,
7-FSL-57A-ES,"-19:19:50,511","-39:47:28,221","-19,3306975","-39,7911725",SIRGAS2000,1990,
7-FSL-5-ES,"-19:20:52,000","-39:47:04,733","-19,3477778","-39,7846481",SIRGAS2000,2217,
7-FSL-60-ES,"-19:20:23,260","-39:47:11,142","-19,3397944","-39,7864283",SIRGAS2000,2040,
7-FSL-63-ES,"-19:19:49,890","-39:47:20,564","-19,3305250","-39,7890456",SIRGAS2000,2010,
7-FSL-64-ES,"-19:20:00,704","-39:47:18,193","-19,3335289","-39,7883869",SIRGAS2000,2016,
7-FSL-65D-ES,"-19:20:20,768","-39:47:16,508","-19,3391022","-39,7879189",SIRGAS2000,2133,
7-FSL-66-ES,"-19:20:35,082","-39:47:05,880","-19,3430783","-39,7849667",SIRGAS2000,1693,
7-LD-4-ES,"-19:28:57,253","-39:47:11,374","-19,4825703","-39,7864928",SIRGAS2000,1911,
7-LD-5-ES,"-19:29:11,582","-39:47:13,529","-19,4865506","-39,7870914",SIRGAS2000,2203,
7-LD-8-ES,"-19:30:05,250","-39:47:23,744","-19,5014583","-39,7899289",SIRGAS2000,1910,
7-RD-7D-ES,"-19:34:59,006","-39:47:36,960","-19,5830572","-39,7936000",SIRGAS2000,2300,Existe
7-SAI-1-ES,"-18:56:07,502","-39:52:42,250","-18,9354172","-39,8784028",SIRGAS2000,0,
7-SZ-306-SE,"-10:37:14,479","-37:04:22,670","-10,6206886","-37,0729639",SIRGAS2000,560,
7-SZ-337A-SE,"-10:37:27,659","-37:05:27,076","-10,6243497","-37,0908544",SIRGAS2000,560,
7-SZ-337-SE,"-10:37:27,976","-37:05:27,407","-10,6244378","-37,0909464",SIRGAS2000,386,
7-SZ-341-SE,"-10:37:15,055","-37:05:15,107","-10,6208486","-37,0875297",SIRGAS2000,520,
7-SZ-348-SE,"-10:39:45,640","-37:05:45,907","-10,6626778","-37,0960853",SIRGAS2000,655,
1-AB-1-BA,"-09:59:16,784","-38:40:35,601","-09,9879956","-38,6765558",SIRGAS2000,1670,Existe
1-AD-1A-AM,"-03:18:07,446","-57:05:17,515","-03,3020683","-57,0881986",SIRGAS2000,3578,Existe
1-AM-3-AM,"-03:17:09,135","-59:49:42,268","-03,2858708","-59,8284078",SIRGAS2000,"1403,8",Existe
1-AM-5-AM,"-03:16:16,034","-59:48:19,390","-03,2711206","-59,8053861",SIRGAS2000,1255,Existe
1-AM-7-AM,"-03:19:47,864","-59:45:37,639","-03,3299622","-59,7604553",SIRGAS2000,"1535,8",Existe
1-ATA-1-SE,"-10:59:26,482","-37:03:02,337","-10,9906894","-37,0506492",SIRGAS2000,1901,Existe
1-AU-1-SE,"-10:52:11,214","-37:03:21,151","-10,8697817","-37,0558753",SIRGAS2000,"1470,5",
1-BIL-1-ES,"-19:07:46,592","-39:43:51,464","-19,1296089","-39,7309622",SIRGAS2000,2548,Existe
1-BRSA-1007-RJS,"-23:26:13,472","-40:43:37,023","-23,4370756","-40,7269508",SIRGAS2000,5600,
1-BRSA-1013-SES,"-11:16:51,750","-36:49:36,939","-11,2810417","-36,8269275",SIRGAS2000,4270,
1-BRSA-1045-SPS,"-25:57:15,137","-43:11:30,236","-25,9542047","-43,1917322",SIRGAS2000,5766,
1-BRSA-1050-SPS,"-26:41:19,444","-45:38:58,397","-26,6887344","-45,6495547",SIRGAS2000,6848,
1-BRSA-1063-SPS,"-25:10:32,670","-44:10:08,156","-25,1757417","-44,1689322",SIRGAS2000,7110,
1-BRSA-1080-CES,"-02:49:02,122","-38:36:56,000","-02,8172561","-38,6155556",SIRGAS2000,5973,
1-BRSA-1104-SES,"-10:57:28,805","-36:05:00,443","-10,9580014","-36,0834564",SIRGAS2000,6056,
1-BRSA-1114-CES,"-02:47:01,386","-38:44:41,999","-02,7837183","-38,7449997",SIRGAS2000,5087,
1-BRSA-1150-CES,"-02:49:33,560","-38:49:09,717","-02,8259889","-38,8193658",SIRGAS2000,4092,
1-BRSA-783A-ESS,"-19:50:33,407","-39:05:57,403","-19,8426131","-39,0992786",SIRGAS2000,6465,
1-BRSA-796-ESS,"-20:15:14,062","-39:01:29,980","-20,2539061","-39,0249944",SIRGAS2000,5669,
1-BRSA-841-SPS,"-25:00:46,006","-45:26:04,146","-25,0127794","-45,4344850",SIRGAS2000,5565,
1-BRSA-847-ESS,"-21:47:07,875","-39:41:09,658","-21,7855208","-39,6860161",SIRGAS2000,6759,
1-BRSA-858-RJS,"-21:35:51,565","-40:42:42,816","-21,5976569","-40,7118933",SIRGAS2000,2100,
1-BRSA-906-ESS,"-20:12:58,832","-38:58:30,478","-20,2163422","-38,9751328",SIRGAS2000,5502,
1-BRSA-921-RJS,"-21:45:48,087","-40:19:51,226","-21,7633575","-40,3308961",SIRGAS2000,4399,
1-BRSA-925A-RJS,"-24:35:36,181","-42:54:30,632","-24,5933836","-42,9085089",SIRGAS2000,6432,
1-BRSA-958-ESS,"-21:00:36,931","-40:03:44,427","-21,0102586","-40,0623408",SIRGAS2000,4232,
1-BSS-54-SPS,"-26:23:37,733","-46:37:08,584","-26,3938147","-46,6190511",SIRGAS2000,4677,Existe
1-BSS-69-RJS,"-24:13:48,528","-42:00:14,461","-24,2301467","-42,0040169",SIRGAS2000,3879,Existe
1-BSS-73-SPS,"-26:02:12,827","-46:44:15,352","-26,0368964","-46,7375978",SIRGAS2000,5676,Existe
1-BSS-79-SCS,"-26:51:03,325","-46:48:51,778","-26,8509236","-46,8143828",SIRGAS2000,5786,Existe
1-BSS-82A-PRS,"-26:41:25,157","-46:58:39,001","-26,6903214","-46,9775003",SIRGAS2000,5952,Existe
1-CES-131-CE,"-02:53:19,857","-39:02:08,190","-02,8888492","-39,0356083",SIRGAS2000,3222,Existe
1-CES-138-CE,"-03:06:17,627","-38:59:51,422","-03,1048964","-38,9976172",SIRGAS2000,1227,Existe
1-CF-2-BA,"-11:40:30,276","-38:40:18,331","-11,6750767","-38,6717586",SIRGAS2000,3010,Existe
1-ESS-76-ES,"-19:36:34,164","-39:22:01,832","-19,6094900","-39,3671756",SIRGAS2000,3704,Existe
1-ESS-77-ESS,"-19:31:51,512","-39:15:26,729","-19,5309756","-39,2574247",SIRGAS2000,4387,Existe
1-ESS-81-ES,"-19:06:07,585","-39:41:29,551","-19,1021069","-39,6915419",SIRGAS2000,2950,Existe
1-FMP-1-BA,"-11:26:03,635","-38:37:15,458","-11,4343431","-38,6209606",SIRGAS2000,3775,Existe
1-FPO-1-BA,"-11:31:48,682","-38:36:20,656","-11,5301894","-38,6057378",SIRGAS2000,4203,Existe
1-FR-1-SE,"-10:45:46,792","-37:10:46,768","-10,7629978","-37,1796578",SIRGAS2000,739,
1-IDF-1-SE,"-10:27:20,922","-36:31:13,120","-10,4558117","-36,5203111",SIRGAS2000,3000,
1-JP-1-SE,"-10:22:35,619","-36:48:43,315","-10,3765608","-36,8120319",SIRGAS2000,"537,7",
1-KPGL-1D-SPS,"-26:06:28,583","-46:11:02,056","-26,1079397","-46,1839044",SIRGAS2000,3050,
1-LJ-1-AM,"-03:39:26,448","-60:47:49,202","-03,6573467","-60,7970006",SIRGAS2000,1998,Existe
1-MA-1-PA,"-02:06:37,364","-54:19:52,201","-02,1103789","-54,3311669",SIRGAS2000,"3056,7",Existe
1-NO-3-AM,"-03:50:47,934","-59:04:19,139","-03,8466483","-59,0719831",SIRGAS2000,"3588,7",Existe
1-NO-4-AM,"-03:53:28,278","-59:06:35,736","-03,8911883","-59,1099267",SIRGAS2000,3079,Existe
1-PAL-1-ES,"-19:01:05,032","-39:52:31,393","-19,0180644","-39,8753869",SIRGAS2000,1185,Existe
1-PB-1-PA,"-04:07:19,479","-55:47:25,358","-04,1220775","-55,7903772",SIRGAS2000,"661,7",Existe
1-PTA-1-SE,"-10:29:58,981","-36:39:22,215","-10,4997169","-36,6561708",SIRGAS2000,"2655,8",Existe
1-PTA-2-SE,"-10:31:45,869","-36:40:58,636","-10,5294081","-36,6829544",SIRGAS2000,"2757,3",
1-RJS-422-RJS,"-22:43:31,848","-40:26:25,874","-22,7255133","-40,4405206",SIRGAS2000,3532,Existe
1-RJS-445-RJ,"-22:28:15,127","-39:51:13,896","-22,4708686","-39,8538600",SIRGAS2000,3505,Existe
1-RJS-455-RJS,"-23:05:52,315","-40:57:25,064","-23,0978653","-40,9569622",SIRGAS2000,2520,Existe
1-RJS-492-RJ,"-23:06:16,398","-40:44:59,639","-23,1045550","-40,7498997",SIRGAS2000,4220,Existe
1-RJS-501-RJS,"-22:45:38,242","-40:31:33,598","-22,7606228","-40,5259994",SIRGAS2000,3305,Existe
1-RJS-507-RJ,"-22:47:00,006","-40:07:57,137","-22,7833350","-40,1325381",SIRGAS2000,4400,Existe
1-RJS-508-RJS,"-22:49:40,882","-40:27:55,268","-22,8280228","-40,4653522",SIRGAS2000,3557,Existe
1-RJS-529D-RJS,"-23:31:35,445","-41:05:08,567","-23,5265125","-41,0857131",SIRGAS2000,3612,Existe
1-RM-1-AM,"-03:27:20,248","-59:35:45,326","-03,4556244","-59,5959239",SIRGAS2000,"1855,4",Existe
1-RO-1-AM,"-03:42:12,078","-59:07:31,573","-03,7033550","-59,1254369",SIRGAS2000,"2577,2",Existe
1-RPX-1-AM,"-07:06:41,746","-73:05:33,307","-07,1115961","-73,0925853",SIRGAS2000,5049,Existe
1-RSF-1-AL,"-10:26:18,898","-36:21:21,351","-10,4385828","-36,3559308",SIRGAS2000,,Existe
1-RSF-2-AL,"-10:24:29,052","-36:20:22,967","-10,4080700","-36,3397131",SIRGAS2000,,Existe
1-RSF-3-AL,"-10:27:28,851","-36:21:56,790","-10,4580142","-36,3657750",SIRGAS2000,,Existe
1-RX-1-AM,"-04:24:12,780","-58:18:23,328","-04,4035500","-58,3064800",SIRGAS2000,"2951,1",Existe
1-RX-2-AM,"-04:35:48,293","-58:11:44,205","-04,5967481","-58,1956125",SIRGAS2000,"2312,3",Existe
1-SB-1-SE,"-10:42:25,505","-37:06:31,480","-10,7070847","-37,1087444",SIRGAS2000,676,
1-SO-1-AM,"-03:49:39,906","-59:04:16,791","-03,8277517","-59,0713308",SIRGAS2000,"2920,1",Existe
1-TQ-1-SE,"-10:36:54,336","-37:02:10,985","-10,6150933","-37,0363847",SIRGAS2000,2054,
1-TR-1-AM,"-03:19:40,444","-58:43:43,718","-03,3279011","-58,7288106",SIRGAS2000,3044,Existe
1-UA-1-AM,"-03:56:17,465","-58:52:51,738","-03,9381847","-58,8810383",SIRGAS2000,"3767,4",Existe
2-BCST-1-PA,"-01:46:45,260","-51:08:29,570","-01,7792389","-51,1415472",SIRGAS2000,"1614,8",Existe
2-BGST-1-SE,"-10:36:57,643","-36:50:24,080","-10,6160119","-36,8400222",SIRGAS2000,2444,
2-BIST-1-AM,"-03:53:57,454","-61:22:47,276","-03,8992928","-61,3797989",SIRGAS2000,"1635,9",Existe
2-CAST-1-AM,"-05:05:31,505","-59:21:51,804","-05,0920847","-59,3643900",SIRGAS2000,1103,Existe
2-CPST-1-PA,"-03:43:39,458","-55:24:08,311","-03,7276272","-55,4023086",SIRGAS2000,1879,Existe
2-IBST-1A-PA,"-00:57:01,203","-51:13:01,509","-00,9503342","-51,2170858",SIRGAS2000,"1358,6",Existe
2-IOST-1-AM,"-03:39:37,446","-60:53:29,215","-03,6604017","-60,8914486",SIRGAS2000,"1694,3",Existe
2-LQST-1-AM,"-03:38:43,841","-59:21:33,553","-03,6455114","-59,3593203",SIRGAS2000,2312,Existe
2-MIST-1-AM,"-03:38:36,403","-59:51:55,875","-03,6434453","-59,8655208",SIRGAS2000,"2339,2",Existe
2-MNST-1-AM,"-02:56:56,422","-60:00:46,014","-02,9490061","-60,0127817",SIRGAS2000,"1502,4",Existe
2-MOST-1-BA,"-11:30:32,539","-38:28:11,246","-11,5090386","-38,4697906",SIRGAS2000,"4973,4",Existe
2-MSST-1-AM,"-04:18:41,499","-57:35:21,929","-04,3115275","-57,5894247",SIRGAS2000,"1839,8",Existe
2-MUST-1-AM,"-03:18:46,435","-60:36:10,177","-03,3128986","-60,6028269",SIRGAS2000,"1624,2",Existe
2-NAST-1-PA,"-01:43:01,372","-57:22:01,557","-01,7170478","-57,3670992",SIRGAS2000,"1959,4",Existe
2-PCST-1-AL,"-10:09:41,365","-36:09:15,456","-10,1614903","-36,1542933",SIRGAS2000,,Existe
2-PEST-1-AM,"-03:08:07,432","-59:14:07,780","-03,1353978","-59,2354944",SIRGAS2000,"1586,1",Existe
2-SJST-1-SE,"-10:37:37,147","-36:54:40,495","-10,6269853","-36,9112486",SIRGAS2000,"1984,6",
2-TNST-1-AM,"-04:10:06,465","-60:32:21,176","-04,1684625","-60,5392156",SIRGAS2000,"2066,5",Existe
2-UMST-1-AM,"-02:20:47,852","-58:42:39,130","-02,3466256","-58,7108694",SIRGAS2000,1858,Existe
2-XUST-1-PA,"-02:39:01,333","-51:56:01,685","-02,6503703","-51,9338014",SIRGAS2000,"1554,7",Existe
3-BRSA-1023-SPS,"-25:32:30,242","-43:29:31,699","-25,5417339","-43,4921386",SIRGAS2000,5600,
3-BRSA-1101-SPS,"-25:32:16,372","-43:27:37,016","-25,5378811","-43,4602822",SIRGAS2000,5576,
3-BRSA-1132-RJS,"-24:59:26,922","-42:40:23,020","-24,9908117","-42,6730611",SIRGAS2000,5900,
3-BRSA-795-RJS,"-25:22:43,691","-42:46:39,877","-25,3788031","-42,7777436",SIRGAS2000,5602,
3-BRSA-861-SPS,"-25:31:41,867","-43:26:18,327","-25,5282964","-43,4384242",SIRGAS2000,5726,
3-BRSA-923A-SPS,"-25:51:30,056","-43:13:08,327","-25,8583489","-43,2189797",SIRGAS2000,5798,
3-BRSA-957-SCS,"-27:08:12,923","-46:37:58,887","-27,1369231","-46,6330242",SIRGAS2000,6552,
3-MLS-2-RJS,"-22:37:04,464","-40:04:41,660","-22,6179067","-40,0782389",SIRGAS2000,3288,Existe
1-AG-1-SE,"-10:41:12,530","-36:53:17,299","-10,6868139","-36,8881386",SIRGAS2000,1835,Existe
1-AM-1-AM,"-03:17:07,653","-59:52:26,180","-03,2854592","-59,8739389",SIRGAS2000,"2247,8",Existe
1-AM-6A-AM,"-03:13:07,436","-59:47:49,848","-03,2187322","-59,7971800",SIRGAS2000,"1433,2",Existe
1-AM-8-AM,"-03:12:58,624","-59:48:40,529","-03,2162844","-59,8112581",SIRGAS2000,"1685,8",Existe
1-AN-3-SE,"-10:46:12,957","-36:59:25,830","-10,7702658","-36,9905083",SIRGAS2000,1165,
1-APS-38-AP,"+02:34:15,676","-48:47:15,096","02,5710211","-48,7875267",SIRGAS2000,4301,Existe
1-APS-49-AP,"+04:03:33,624","-49:56:41,881","04,0593400","-49,9449669",SIRGAS2000,4084,Existe
1-AR-1A-AM,"-03:36:10,454","-58:12:23,652","-03,6029039","-58,2065700",SIRGAS2000,3993,Existe
1-AR-1-AM,"-03:36:10,454","-58:12:03,652","-03,6029039","-58,2010144",SIRGAS2000,"733,5",Existe
1-BRN-1-BA,"-11:39:14,073","-38:17:23,837","-11,6539092","-38,2899547",SIRGAS2000,4987,Existe
1-CA-1-SE,"-10:54:15,803","-37:07:44,848","-10,9043897","-37,1291244",SIRGAS2000,2595,
1-CES-41-CE,"-02:45:16,204","-39:08:15,521","-02,7545011","-39,1376447",SIRGAS2000,3266,Existe
1-CES-46-CE,"-02:41:36,487","-39:43:23,616","-02,6934686","-39,7232267",SIRGAS2000,3294,Existe
1-CES-65D-CE,"-03:09:56,528","-38:32:43,404","-03,1657022","-38,5453900",SIRGAS2000,3521,Existe
1-CES-68-CE,"-02:59:21,209","-38:55:54,575","-02,9892247","-38,9318264",SIRGAS2000,2758,Existe
1-CES-71-CE,"-03:15:22,426","-38:27:53,381","-03,2562294","-38,4648281",SIRGAS2000,2909,Existe
1-CES-73-CE,"-03:04:15,815","-38:50:27,926","-03,0710597","-38,8410906",SIRGAS2000,2530,Existe
1-CES-75-CE,"-03:08:42,261","-38:51:57,861","-03,1450725","-38,8660725",SIRGAS2000,2575,Existe
1-CES-76-CE,"-03:09:31,110","-38:53:43,094","-03,1586417","-38,8953039",SIRGAS2000,2224,
1-CES-81-CE,"-03:00:27,809","-38:51:07,031","-03,0077247","-38,8519531",SIRGAS2000,3381,Existe
